0,1
t1152875278.735876_x5.040758_y-1.464420_a1.544215.jpeg,PA-A
t1152875278.939792_x5.040863_y-1.412549_a1.549356.jpeg,PA-A
t1152875279.143800_x5.042230_y-1.361949_a1.548366.jpeg,PA-A
t1152875279.347811_x5.043364_y-1.305692_a1.547827.jpeg,PA-A
t1152875279.551823_x5.044840_y-1.251265_a1.547215.jpeg,PA-A
t1152875279.755836_x5.045429_y-1.226305_a1.547215.jpeg,PA-A
t1152875279.960060_x5.044786_y-1.183262_a1.549633.jpeg,PA-A
t1152875280.163862_x5.048299_y-1.140464_a1.542973.jpeg,PA-A
t1152875280.368098_x5.045321_y-1.090549_a1.562806.jpeg,PA-A
t1152875280.571887_x5.043606_y-1.043596_a1.583619.jpeg,PA-A
t1152875280.775905_x5.031017_y-0.985017_a1.632035.jpeg,PA-A
t1152875280.979912_x5.022372_y-0.943799_a1.661382.jpeg,PA-A
t1152875281.183925_x5.010516_y-0.883739_a1.696186.jpeg,PA-A
t1152875281.387940_x4.983773_y-0.825686_a1.779906.jpeg,PA-A
t1152875281.591953_x4.938369_y-0.792840_a1.946634.jpeg,PA-A
t1152875281.795964_x4.881228_y-0.748621_a2.111186.jpeg,PA-A
t1152875281.999979_x4.843469_y-0.711215_a2.172700.jpeg,PA-A
t1152875282.203990_x4.829835_y-0.691353_a2.172641.jpeg,PA-A
t1152875282.408004_x4.807599_y-0.660715_a2.172782.jpeg,PA-A
t1152875282.612015_x4.773486_y-0.612594_a2.171241.jpeg,PA-A
t1152875282.816028_x4.750378_y-0.578373_a2.168127.jpeg,PA-A
t1152875283.020042_x4.721170_y-0.533282_a2.165762.jpeg,PA-A
t1152875283.224063_x4.694252_y-0.495948_a2.165947.jpeg,PA-A
t1152875283.428066_x4.661356_y-0.469816_a2.215246.jpeg,PA-A
t1152875283.632080_x4.606505_y-0.441871_a2.332410.jpeg,PA-A
t1152875284.334100_x4.475799_y-0.438429_a2.725366.jpeg,PA-A
t1152875284.540136_x4.431443_y-0.418952_a2.725688.jpeg,PA-A
t1152875284.744149_x4.391840_y-0.398883_a2.719257.jpeg,PA-A
t1152875284.948197_x4.341923_y-0.390205_a2.759604.jpeg,PA-A
t1152875285.152173_x4.292348_y-0.400888_a2.865365.jpeg,PA-A
t1152875285.356298_x4.251286_y-0.395095_a2.929503.jpeg,PA-A
t1152875285.560199_x4.205610_y-0.383380_a2.927748.jpeg,PA-A
t1152875285.764212_x4.185252_y-0.380081_a2.932867.jpeg,PA-A
t1152875285.968225_x4.179326_y-0.376156_a2.934264.jpeg,PA-A
t1152875294.332748_x4.101150_y-0.362164_a2.929274.jpeg,PA-A
t1152875294.536760_x4.077028_y-0.356470_a2.926717.jpeg,PA-A
t1152875294.740773_x4.048681_y-0.349444_a2.926233.jpeg,PA-A
t1152875294.944787_x4.021618_y-0.343041_a2.924147.jpeg,PA-A
t1152875295.148994_x3.990400_y-0.335736_a2.923508.jpeg,PA-A
t1152875295.352813_x3.948698_y-0.327933_a2.923711.jpeg,PA-A
t1152875295.557030_x3.901094_y-0.316844_a2.921824.jpeg,PA-A
t1152875295.760837_x3.853858_y-0.309183_a2.933208.jpeg,CR-A
t1152875295.964850_x3.830424_y-0.310460_a2.962130.jpeg,CR-A
t1152875296.168862_x3.762903_y-0.301501_a3.016469.jpeg,CR-A
t1152875296.372874_x3.712006_y-0.297118_a3.038852.jpeg,CR-A
t1152875296.576887_x3.669302_y-0.292905_a3.039861.jpeg,CR-A
t1152875296.781090_x3.623707_y-0.288860_a3.043044.jpeg,CR-A
t1152875296.984912_x3.573872_y-0.282764_a3.039395.jpeg,CR-A
t1152875297.188948_x3.532741_y-0.278488_a3.036565.jpeg,CR-A
t1152875297.392941_x3.491949_y-0.272644_a3.033120.jpeg,CR-A
t1152875297.596951_x3.455817_y-0.271937_a3.037101.jpeg,CR-A
t1152875297.800965_x3.417436_y-0.269135_a3.037886.jpeg,CR-A
t1152875298.004977_x3.374745_y-0.264459_a3.034107.jpeg,CR-A
t1152875298.208989_x3.346728_y-0.256536_a3.025565.jpeg,CR-A
t1152875298.413004_x3.300522_y-0.250782_a3.026809.jpeg,CR-A
t1152875298.617023_x3.261291_y-0.255650_a3.063150.jpeg,CR-A
t1152875298.821028_x3.209143_y-0.258074_a3.108166.jpeg,CR-A
t1152875299.025043_x3.166760_y-0.259127_a3.114324.jpeg,CR-A
t1152875299.229053_x3.110491_y-0.258230_a3.114318.jpeg,CR-A
t1152875299.433066_x3.069436_y-0.258745_a3.116724.jpeg,CR-A
t1152875299.637080_x3.025216_y-0.259616_a3.117320.jpeg,CR-A
t1152875299.841092_x2.970496_y-0.256209_a3.117539.jpeg,CR-A
t1152875300.045203_x2.929388_y-0.252534_a3.117008.jpeg,CR-A
t1152875300.249118_x2.905569_y-0.249865_a3.116376.jpeg,CR-A
t1152875300.453338_x2.843517_y-0.246654_a3.117299.jpeg,CR-A
t1152875300.657143_x2.823576_y-0.244227_a3.118309.jpeg,CR-A
t1152875300.861156_x2.768694_y-0.241671_a3.115621.jpeg,CR-A
t1152875301.065169_x2.725044_y-0.240342_a3.113229.jpeg,CR-A
t1152875301.269204_x2.684090_y-0.238606_a3.111398.jpeg,CR-A
t1152875301.473194_x2.632988_y-0.234289_a3.108525.jpeg,CR-A
t1152875301.677207_x2.585484_y-0.232999_a3.105131.jpeg,CR-A
t1152875301.881220_x2.529443_y-0.233481_a3.098022.jpeg,CR-A
t1152875302.085419_x2.442988_y-0.232357_a3.093983.jpeg,CR-A
t1152875302.289246_x2.393193_y-0.230999_a3.092448.jpeg,CR-A
t1152875302.493258_x2.354123_y-0.226252_a3.096471.jpeg,CR-A
t1152875302.697271_x2.308049_y-0.224311_a3.097363.jpeg,CR-A
t1152875302.901283_x2.279786_y-0.219536_a3.092883.jpeg,CR-A
t1152875303.105296_x2.230228_y-0.213880_a3.092591.jpeg,CR-A
t1152875303.309346_x2.171911_y-0.207987_a3.094094.jpeg,CR-A
t1152875303.513327_x2.138137_y-0.208427_a3.092380.jpeg,CR-A
t1152875303.717335_x2.099295_y-0.208499_a3.089850.jpeg,CR-A
t1152875303.921348_x2.054198_y-0.206493_a3.086043.jpeg,CR-A
t1152875304.125360_x2.007586_y-0.208434_a3.088883.jpeg,CR-A
t1152875304.329374_x1.952832_y-0.207335_a3.078736.jpeg,CR-A
t1152875304.533384_x1.893915_y-0.205460_a3.081597.jpeg,CR-A
t1152875304.737397_x1.852105_y-0.207248_a3.104210.jpeg,CR-A
t1152875304.941411_x1.806218_y-0.217031_a-3.123485.jpeg,CR-A
t1152875305.145425_x1.782378_y-0.222897_a-3.097832.jpeg,CR-A
t1152875305.349561_x1.736129_y-0.225078_a-3.084422.jpeg,CR-A
t1152875305.553448_x1.686830_y-0.227032_a-3.079744.jpeg,CR-A
t1152875305.757462_x1.650067_y-0.230141_a-3.074275.jpeg,CR-A
t1152875305.961577_x1.601569_y-0.242539_a-3.013754.jpeg,CR-A
t1152875306.165488_x1.544738_y-0.271026_a-2.931034.jpeg,CR-A
t1152875306.369500_x1.514712_y-0.284720_a-2.910312.jpeg,CR-A
t1152875306.573513_x1.474845_y-0.293532_a-2.911710.jpeg,CR-A
t1152875306.777526_x1.412624_y-0.314653_a-2.883202.jpeg,CR-A
t1152875306.981727_x1.379204_y-0.329016_a-2.846965.jpeg,CR-A
t1152875307.185551_x1.340089_y-0.359429_a-2.778797.jpeg,CR-A
t1152875307.389563_x1.326236_y-0.373036_a-2.739906.jpeg,CR-A
t1152875307.593676_x1.309107_y-0.382868_a-2.731787.jpeg,CR-A
t1152875307.797588_x1.273425_y-0.414835_a-2.684461.jpeg,CR-A
t1152875308.001718_x1.250239_y-0.436415_a-2.611826.jpeg,CR-A
t1152875308.205627_x1.210152_y-0.470186_a-2.556812.jpeg,CR-A
t1152875308.409629_x1.181295_y-0.491582_a-2.542237.jpeg,CR-A
t1152875308.613644_x1.147968_y-0.524185_a-2.509097.jpeg,CR-A
t1152875308.817655_x1.113748_y-0.569394_a-2.435991.jpeg,CR-A
t1152875309.021667_x1.097491_y-0.640495_a-2.251321.jpeg,CR-A
t1152875309.225679_x1.105270_y-0.701009_a-2.067451.jpeg,CR-A
t1152875309.429714_x1.098969_y-0.751984_a-1.960975.jpeg,CR-A
t1152875309.633705_x1.084784_y-0.786164_a-1.946305.jpeg,CR-A
t1152875309.837810_x1.080040_y-0.793744_a-1.941640.jpeg,CR-A
t1152875310.041730_x1.073144_y-0.831513_a-1.903395.jpeg,CR-A
t1152875310.245741_x1.090552_y-0.883713_a-1.751771.jpeg,CR-A
t1152875310.449757_x1.115098_y-0.930260_a-1.608662.jpeg,CR-A
t1152875310.653769_x1.122312_y-0.986703_a-1.596667.jpeg,CR-A
t1152875310.857784_x1.130055_y-1.019574_a-1.591652.jpeg,CR-A
t1152875311.061792_x1.127241_y-1.062547_a-1.593294.jpeg,CR-A
t1152875311.265908_x1.127740_y-1.118242_a-1.601927.jpeg,CR-A
t1152875311.469818_x1.124999_y-1.183660_a-1.604875.jpeg,CR-A
t1152875311.673832_x1.125110_y-1.207340_a-1.606132.jpeg,CR-A
t1152875311.877843_x1.118747_y-1.249959_a-1.607145.jpeg,CR-A
t1152875312.081856_x1.115237_y-1.300479_a-1.612003.jpeg,CR-A
t1152875312.285871_x1.113035_y-1.327492_a-1.616245.jpeg,CR-A
t1152875312.490077_x1.110640_y-1.371671_a-1.616001.jpeg,CR-A
t1152875312.693894_x1.109128_y-1.416527_a-1.613632.jpeg,CR-A
t1152875312.898311_x1.110416_y-1.453602_a-1.611593.jpeg,CR-A
t1152875313.101921_x1.108356_y-1.498112_a-1.612747.jpeg,CR-A
t1152875313.305933_x1.109362_y-1.543087_a-1.599247.jpeg,CR-A
t1152875313.510057_x1.124500_y-1.573632_a-1.544451.jpeg,CR-A
t1152875313.713961_x1.129203_y-1.618049_a-1.528926.jpeg,LO-A
t1152875313.917972_x1.131081_y-1.662878_a-1.528926.jpeg,LO-A
t1152875314.121985_x1.132632_y-1.707869_a-1.530460.jpeg,LO-A
t1152875314.325996_x1.143681_y-1.771385_a-1.523357.jpeg,LO-A
t1152875314.530010_x1.144583_y-1.793509_a-1.524060.jpeg,LO-A
t1152875314.734022_x1.146451_y-1.837608_a-1.524891.jpeg,LO-A
t1152875314.938037_x1.139061_y-1.893151_a-1.533499.jpeg,LO-A
t1152875315.142048_x1.140626_y-1.938412_a-1.534031.jpeg,LO-A
t1152875315.346061_x1.142245_y-1.982430_a-1.534031.jpeg,LO-A
t1152875315.550073_x1.145071_y-2.024597_a-1.531834.jpeg,LO-A
t1152875315.754087_x1.149099_y-2.074176_a-1.529366.jpeg,LO-A
t1152875315.958100_x1.150965_y-2.119211_a-1.529366.jpeg,LO-A
t1152875316.162112_x1.154120_y-2.146706_a-1.512860.jpeg,LO-A
t1152875316.366125_x1.162106_y-2.191410_a-1.488953.jpeg,LO-A
t1152875316.570168_x1.160794_y-2.208567_a-1.494607.jpeg,LO-A
t1152875316.774150_x1.162503_y-2.230954_a-1.494607.jpeg,LO-A
t1152875316.978161_x1.162008_y-2.294342_a-1.495805.jpeg,LO-A
t1152875317.182175_x1.165279_y-2.339263_a-1.496246.jpeg,LO-A
t1152875317.386405_x1.166518_y-2.365087_a-1.502611.jpeg,LO-A
t1152875317.590222_x1.169912_y-2.415061_a-1.502702.jpeg,LO-A
t1152875317.794409_x1.161349_y-2.464363_a-1.506782.jpeg,LO-A
t1152875317.998226_x1.163050_y-2.513484_a-1.507935.jpeg,LO-A
t1152875318.202240_x1.171338_y-2.584172_a-1.510648.jpeg,LO-A
t1152875318.406251_x1.174031_y-2.628888_a-1.510648.jpeg,LO-A
t1152875318.610271_x1.191736_y-2.679362_a-1.520464.jpeg,LO-A
t1152875319.590706_x1.197291_y-2.917715_a-1.512749.jpeg,LO-A
t1152875319.794340_x1.202675_y-2.966951_a-1.500364.jpeg,LO-A
t1152875319.998353_x1.205856_y-3.016046_a-1.500956.jpeg,LO-A
t1152875320.202365_x1.209691_y-3.065796_a-1.491175.jpeg,LO-A
t1152875320.406378_x1.217405_y-3.115658_a-1.459058.jpeg,LO-A
t1152875320.610584_x1.223518_y-3.140900_a-1.443763.jpeg,LO-A
t1152875320.814402_x1.234828_y-3.187547_a-1.426921.jpeg,LO-A
t1152875321.018628_x1.241246_y-3.236157_a-1.428654.jpeg,LO-A
t1152875321.222428_x1.247488_y-3.284433_a-1.434707.jpeg,LO-A
t1152875321.426442_x1.253094_y-3.335906_a-1.438875.jpeg,LO-A
t1152875321.630455_x1.258550_y-3.397375_a-1.442716.jpeg,LO-A
t1152875321.834578_x1.264097_y-3.445819_a-1.445784.jpeg,LO-A
t1152875322.038480_x1.268924_y-3.494199_a-1.447811.jpeg,LO-A
t1152875322.242493_x1.274583_y-3.542003_a-1.445439.jpeg,LO-A
t1152875322.446528_x1.280633_y-3.590883_a-1.445955.jpeg,LO-A
t1152875322.650519_x1.284780_y-3.640272_a-1.449740.jpeg,LO-A
t1152875322.854532_x1.287901_y-3.664589_a-1.448979.jpeg,LO-A
t1152875323.058544_x1.295942_y-3.720778_a-1.450789.jpeg,LO-A
t1152875323.262557_x1.301945_y-3.768751_a-1.449241.jpeg,LO-A
t1152875323.466568_x1.307981_y-3.817299_a-1.448799.jpeg,LO-A
t1152875323.670583_x1.315709_y-3.867244_a-1.451807.jpeg,LO-A
t1152875323.874595_x1.322245_y-3.915304_a-1.454652.jpeg,LO-A
t1152875324.078607_x1.330047_y-3.965969_a-1.460511.jpeg,LO-A
t1152875324.282723_x1.323868_y-4.020752_a-1.545369.jpeg,LO-A
t1152875324.486632_x1.284051_y-4.070042_a-1.728589.jpeg,LO-A
t1152875324.690648_x1.238430_y-4.095903_a-1.892852.jpeg,LO-A
t1152875324.894658_x1.200222_y-4.157794_a-1.971622.jpeg,LO-A
t1152875325.098671_x1.180671_y-4.205007_a-1.963219.jpeg,LO-A
t1152875325.302684_x1.171515_y-4.228003_a-1.961639.jpeg,LO-A
t1152875325.506953_x1.147003_y-4.282400_a-1.956071.jpeg,LO-A
t1152875325.710711_x1.128685_y-4.327994_a-1.956488.jpeg,LO-A
t1152875325.914916_x1.106845_y-4.374208_a-1.968032.jpeg,LO-A
t1152875326.118733_x1.072138_y-4.418376_a-2.030951.jpeg,LO-A
t1152875326.322746_x1.029693_y-4.423640_a-2.146971.jpeg,LO-A
t1152875326.526784_x0.994980_y-4.453888_a-2.203536.jpeg,LO-A
t1152875326.730773_x0.967537_y-4.496043_a-2.194348.jpeg,LO-A
t1152875326.934785_x0.939042_y-4.535351_a-2.195050.jpeg,LO-A
t1152875327.138988_x0.910538_y-4.574761_a-2.195548.jpeg,LO-A
t1152875327.342813_x0.879578_y-4.614211_a-2.204428.jpeg,LO-A
t1152875327.546825_x0.865952_y-4.636692_a-2.195578.jpeg,LO-A
t1152875327.750836_x0.837962_y-4.678523_a-2.188330.jpeg,LO-A
t1152875327.954850_x0.812874_y-4.717317_a-2.182492.jpeg,LO-A
t1152875328.158864_x0.784652_y-4.756005_a-2.187060.jpeg,LO-A
t1152875328.362876_x0.747185_y-4.796267_a-2.217231.jpeg,LO-A
t1152875328.566892_x0.684021_y-4.819511_a-2.376930.jpeg,LO-A
t1152875328.770901_x0.627736_y-4.820535_a-2.576691.jpeg,LO-A
t1152875328.974912_x0.583282_y-4.825889_a-2.681735.jpeg,LO-A
t1152875329.178926_x0.538770_y-4.853630_a-2.686213.jpeg,LO-A
t1152875329.382941_x0.495655_y-4.876606_a-2.686890.jpeg,LO-A
t1152875329.586953_x0.455794_y-4.897860_a-2.672895.jpeg,LO-A
t1152875329.790967_x0.413145_y-4.920268_a-2.669645.jpeg,LO-A
t1152875329.994978_x0.389593_y-4.932587_a-2.675103.jpeg,LO-A
t1152875330.198990_x0.345105_y-4.955066_a-2.674814.jpeg,LO-A
t1152875330.403120_x0.289650_y-4.980951_a-2.687187.jpeg,LO-A
t1152875330.607038_x0.258704_y-4.997241_a-2.685883.jpeg,LO-A
t1152875330.811128_x0.213397_y-5.018079_a-2.691727.jpeg,LO-A
t1152875331.015039_x0.158051_y-5.039863_a-2.709543.jpeg,LO-A
t1152875331.219052_x0.118443_y-5.051521_a-2.740769.jpeg,LO-A
t1152875331.423067_x0.068610_y-5.061993_a-2.784102.jpeg,LO-A
t1152875331.627079_x0.019183_y-5.068756_a-2.829148.jpeg,LO-A
t1152875331.831091_x-0.038620_y-5.057306_a-2.957755.jpeg,LO-A
t1152875332.035103_x-0.087109_y-5.026821_a-3.134137.jpeg,LO-A
t1152875332.239117_x-0.121849_y-5.003805_a3.037649.jpeg,LO-A
t1152875332.443320_x-0.163365_y-4.964768_a2.845760.jpeg,LO-A
t1152875332.647141_x-0.202440_y-4.915029_a2.623820.jpeg,LO-A
t1152875332.851156_x-0.233477_y-4.853685_a2.446944.jpeg,LO-A
t1152875333.055271_x-0.238533_y-4.789709_a2.242986.jpeg,LO-A
t1152875333.259182_x-0.242563_y-4.712084_a2.038695.jpeg,LO-A
t1152875333.463193_x-0.225374_y-4.650009_a1.845797.jpeg,LO-A
t1152875333.667209_x-0.209239_y-4.597169_a1.649696.jpeg,LO-A
t1152875333.871222_x-0.178537_y-4.551147_a1.501207.jpeg,LO-A
t1152875334.075232_x-0.175288_y-4.507764_a1.482064.jpeg,LO-A
t1152875334.279245_x-0.174322_y-4.475224_a1.482349.jpeg,LO-A
t1152875334.483258_x-0.168813_y-4.454033_a1.469750.jpeg,LO-A
t1152875334.687294_x-0.135695_y-4.413023_a1.339380.jpeg,LO-A
t1152875334.891286_x-0.083600_y-4.392320_a1.140910.jpeg,LO-A
t1152875335.095295_x-0.019045_y-4.368783_a0.937581.jpeg,LO-A
t1152875335.299342_x0.047439_y-4.345826_a0.770228.jpeg,LO-A
t1152875335.503322_x0.100348_y-4.312959_a0.718274.jpeg,LO-A
t1152875335.707387_x0.132580_y-4.284813_a0.739252.jpeg,LO-A
t1152875335.911347_x0.165621_y-4.253199_a0.741703.jpeg,LO-A
t1152875336.115360_x0.208079_y-4.218354_a0.736902.jpeg,LO-A
t1152875336.319469_x0.246345_y-4.184162_a0.738180.jpeg,LO-A
t1152875336.523384_x0.284071_y-4.149615_a0.737685.jpeg,LO-A
t1152875336.727396_x0.317474_y-4.117719_a0.739544.jpeg,LO-A
t1152875336.931412_x0.335661_y-4.101207_a0.739270.jpeg,LO-A
t1152875337.135423_x0.371650_y-4.068244_a0.738082.jpeg,LO-A
t1152875337.339631_x0.407689_y-4.034036_a0.734364.jpeg,LO-A
t1152875337.543449_x0.454732_y-3.991057_a0.735884.jpeg,LO-A
t1152875337.747460_x0.485355_y-3.964221_a0.731873.jpeg,LO-A
t1152875337.951588_x0.520855_y-3.935161_a0.728815.jpeg,LO-A
t1152875338.155488_x0.559970_y-3.899442_a0.726301.jpeg,LO-A
t1152875338.359602_x0.587313_y-3.876674_a0.723718.jpeg,LO-A
t1152875338.563517_x0.625274_y-3.855378_a0.715132.jpeg,LO-A
t1152875338.767550_x0.670439_y-3.816433_a0.717054.jpeg,LO-A
t1152875338.971539_x0.704645_y-3.780677_a0.722205.jpeg,LO-A
t1152875339.175551_x0.719961_y-3.765749_a0.723150.jpeg,LO-A
t1152875339.379565_x0.755086_y-3.728258_a0.724584.jpeg,LO-A
t1152875339.583576_x0.786242_y-3.698029_a0.728034.jpeg,LO-A
t1152875339.787590_x0.822513_y-3.664945_a0.729334.jpeg,LO-A
t1152875339.991604_x0.852101_y-3.633240_a0.743998.jpeg,LO-A
t1152875340.195616_x0.886365_y-3.582636_a0.793111.jpeg,LO-A
t1152875340.399631_x0.908950_y-3.513550_a0.944881.jpeg,LO-A
t1152875340.603643_x0.914943_y-3.464665_a1.061266.jpeg,LO-A
t1152875340.807652_x0.934135_y-3.426293_a1.061600.jpeg,LO-A
t1152875341.011667_x0.959917_y-3.386916_a1.058197.jpeg,LO-A
t1152875341.215793_x0.986703_y-3.339542_a1.056141.jpeg,LO-A
t1152875341.419777_x1.000404_y-3.314275_a1.055510.jpeg,LO-A
t1152875341.623802_x1.022521_y-3.267729_a1.054443.jpeg,LO-A
t1152875341.827716_x1.047630_y-3.230182_a1.051214.jpeg,LO-A
t1152875342.031729_x1.078652_y-3.184400_a1.049618.jpeg,LO-A
t1152875342.235949_x1.112456_y-3.143799_a1.044750.jpeg,LO-A
t1152875342.439754_x1.140560_y-3.099286_a1.043133.jpeg,LO-A
t1152875342.643767_x1.163572_y-3.056029_a1.052256.jpeg,LO-A
t1152875342.847997_x1.176159_y-2.987546_a1.152031.jpeg,LO-A
t1152875343.051792_x1.187437_y-2.922644_a1.261747.jpeg,LO-A
t1152875343.255905_x1.191121_y-2.887284_a1.294477.jpeg,LO-A
t1152875343.463817_x1.204266_y-2.833275_a1.307917.jpeg,LO-A
t1152875343.667834_x1.220036_y-2.778021_a1.304216.jpeg,LO-A
t1152875343.871845_x1.229836_y-2.740381_a1.305634.jpeg,LO-A
t1152875344.075857_x1.242222_y-2.696431_a1.303630.jpeg,LO-A
t1152875344.279869_x1.269230_y-2.652573_a1.302602.jpeg,LO-A
t1152875344.483883_x1.260179_y-2.598344_a1.406514.jpeg,LO-A
t1152875344.687896_x1.251368_y-2.564292_a1.471788.jpeg,LO-A
t1152875344.891909_x1.253017_y-2.525684_a1.481130.jpeg,LO-A
t1152875345.095921_x1.256937_y-2.496450_a1.477397.jpeg,LO-A
t1152875345.299963_x1.262952_y-2.439450_a1.474318.jpeg,LO-A
t1152875345.503948_x1.265012_y-2.411094_a1.477444.jpeg,LO-A
t1152875345.708010_x1.269083_y-2.371121_a1.476940.jpeg,LO-A
t1152875345.911972_x1.273607_y-2.317753_a1.478941.jpeg,LO-A
t1152875346.116086_x1.278808_y-2.262635_a1.478110.jpeg,LO-A
t1152875346.319997_x1.280374_y-2.236508_a1.479289.jpeg,LO-A
t1152875346.524223_x1.285100_y-2.186367_a1.478189.jpeg,LO-A
t1152875346.728021_x1.289976_y-2.137390_a1.477249.jpeg,LO-A
t1152875346.932060_x1.294624_y-2.088804_a1.476963.jpeg,LO-A
t1152875347.136048_x1.300458_y-2.033308_a1.475842.jpeg,LO-A
t1152875347.340061_x1.305104_y-1.984262_a1.475949.jpeg,LO-A
t1152875347.544075_x1.311095_y-1.918234_a1.476730.jpeg,LO-A
t1152875347.748279_x1.316439_y-1.871925_a1.474494.jpeg,LO-A
t1152875347.952099_x1.321092_y-1.823758_a1.474494.jpeg,LO-A
t1152875348.156298_x1.325803_y-1.774991_a1.474494.jpeg,LO-A
t1152875348.360126_x1.332181_y-1.709932_a1.473830.jpeg,LO-A
t1152875348.564142_x1.334723_y-1.685197_a1.473191.jpeg,LO-A
t1152875348.768152_x1.342184_y-1.627842_a1.466719.jpeg,LO-A
t1152875348.972164_x1.345906_y-1.603272_a1.461895.jpeg,LO-A
t1152875349.176176_x1.356026_y-1.548331_a1.456661.jpeg,CR-A
t1152875349.380196_x1.358227_y-1.499496_a1.473943.jpeg,CR-A
t1152875349.584203_x1.346296_y-1.442452_a1.560062.jpeg,CR-A
t1152875349.788215_x1.348413_y-1.381100_a1.574553.jpeg,CR-A
t1152875349.992228_x1.362021_y-1.337581_a1.574217.jpeg,CR-A
t1152875350.196239_x1.366059_y-1.293890_a1.577985.jpeg,CR-A
t1152875350.400255_x1.371503_y-1.245437_a1.577371.jpeg,CR-A
t1152875350.604267_x1.372902_y-1.187247_a1.571377.jpeg,CR-A
t1152875350.808278_x1.373856_y-1.160541_a1.568873.jpeg,CR-A
t1152875351.012314_x1.374122_y-1.111419_a1.566813.jpeg,CR-A
t1152875351.216302_x1.374157_y-1.066534_a1.567640.jpeg,CR-A
t1152875351.420418_x1.376341_y-1.009207_a1.563449.jpeg,CR-A
t1152875351.624328_x1.370534_y-0.958826_a1.590885.jpeg,CR-A
t1152875351.828341_x1.364983_y-0.912447_a1.653328.jpeg,CR-A
t1152875352.032355_x1.329331_y-0.859612_a1.791785.jpeg,CR-A
t1152875352.236367_x1.281445_y-0.824632_a1.963625.jpeg,CR-A
t1152875352.440380_x1.222514_y-0.803843_a2.166946.jpeg,CR-A
t1152875352.644392_x1.165807_y-0.780226_a2.306820.jpeg,CR-A
t1152875352.848405_x1.131401_y-0.750412_a2.326105.jpeg,CR-A
t1152875353.052609_x1.099776_y-0.716966_a2.325488.jpeg,CR-A
t1152875353.256431_x1.078384_y-0.692922_a2.321688.jpeg,CR-A
t1152875353.460443_x1.040084_y-0.649073_a2.315160.jpeg,CR-A
t1152875353.664459_x1.007066_y-0.613207_a2.314926.jpeg,CR-A
t1152875354.646430_x0.804588_y-0.470124_a2.528120.jpeg,CR-A
t1152875354.852530_x0.743639_y-0.450472_a2.622333.jpeg,CR-A
t1152875355.056545_x0.696912_y-0.432999_a2.657132.jpeg,CR-A
t1152875355.260557_x0.654595_y-0.410232_a2.655204.jpeg,CR-A
t1152875355.464568_x0.603176_y-0.386335_a2.660942.jpeg,CR-A
t1152875355.668581_x0.558016_y-0.361498_a2.657515.jpeg,CR-A
t1152875355.872619_x0.509919_y-0.336390_a2.658156.jpeg,CR-A
t1152875356.076608_x0.455103_y-0.310857_a2.682744.jpeg,CR-A
t1152875356.280620_x0.400412_y-0.291088_a2.710660.jpeg,CR-A
t1152875356.484632_x0.346807_y-0.283558_a2.776078.jpeg,CR-A
t1152875356.688645_x0.280502_y-0.284169_a2.866740.jpeg,CR-A
t1152875356.892658_x0.227736_y-0.272088_a2.881203.jpeg,CR-A
t1152875357.096670_x0.203874_y-0.265440_a2.881511.jpeg,CR-A
t1152875357.300714_x0.157018_y-0.255391_a2.885706.jpeg,CR-A
t1152875357.504698_x0.101374_y-0.243271_a2.890387.jpeg,CR-A
t1152875357.708759_x0.062818_y-0.247559_a2.939602.jpeg,CR-A
t1152875357.912840_x0.009769_y-0.260857_a3.046734.jpeg,CR-A
t1152875358.116734_x-0.052502_y-0.258204_a3.089917.jpeg,CR-A
t1152875358.320746_x-0.107685_y-0.253494_a3.101289.jpeg,CR-A
t1152875358.524762_x-0.157489_y-0.252266_a3.101617.jpeg,CR-A
t1152875358.728772_x-0.206641_y-0.249856_a3.099161.jpeg,CR-A
t1152875358.932784_x-0.254850_y-0.248240_a3.096134.jpeg,CR-A
t1152875359.137000_x-0.309154_y-0.249895_a3.092665.jpeg,CR-A
t1152875359.340812_x-0.333967_y-0.248680_a3.092665.jpeg,CR-A
t1152875359.545018_x-0.385937_y-0.248191_a3.091740.jpeg,CR-A
t1152875359.748836_x-0.434707_y-0.245402_a3.090206.jpeg,CR-A
t1152875359.952874_x-0.483674_y-0.242524_a3.088672.jpeg,CR-A
t1152875360.156862_x-0.528400_y-0.236309_a3.085458.jpeg,CR-A
t1152875360.360874_x-0.570944_y-0.235207_a3.087357.jpeg,CR-A
t1152875360.564886_x-0.630533_y-0.230764_a3.079802.jpeg,CR-A
t1152875360.768903_x-0.681565_y-0.235865_a3.077629.jpeg,CR-A
t1152875360.972914_x-0.733961_y-0.231086_a3.076546.jpeg,CR-A
t1152875361.176925_x-0.798435_y-0.223187_a3.072849.jpeg,CR-A
t1152875361.380939_x-0.849385_y-0.218751_a3.073065.jpeg,CR-A
t1152875361.584952_x-0.914099_y-0.215132_a3.073583.jpeg,CR-A
t1152875361.788966_x-0.946299_y-0.212986_a3.073796.jpeg,CR-A
t1152875361.992977_x-1.020476_y-0.205299_a3.069313.jpeg,CR-A
t1152875362.196988_x-1.112701_y-0.196536_a3.067012.jpeg,CR-A
t1152875362.401003_x-1.198247_y-0.188008_a3.067666.jpeg,CR-A
t1152875362.605015_x-1.313509_y-0.184853_a3.063223.jpeg,CR-A
t1152875362.809031_x-1.375306_y-0.182444_a3.086644.jpeg,CR-A
